,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
Au,22962.0,45907.0,26926.0,45924.0,2777.0,11260.0,4286.0,19808.0,11466.0,1979.0,31854.0,4357.0,17964.0,41224.0,36504.0,633.0,6038.0,26066.0,30733.0,45924.0,9117.0,45924.0,2208.0,45924.0,45909.0,37957.0,45924.0,12098.0,2764.0,27444.0,8104.0,1628.0,2123.0,45924.0,45924.0,2198.0,17614.0,17369.0,8114.0,45638.0,45924.0,20921.0,45849.0,37497.0
Background,45907.0,22945.0,26919.0,45907.0,2777.0,11256.0,4286.0,19799.0,11460.0,1979.0,31840.0,4355.0,17956.0,41209.0,36489.0,633.0,6036.0,26054.0,30719.0,45907.0,9115.0,45907.0,2206.0,45907.0,45892.0,37940.0,45907.0,12092.0,2762.0,27437.0,8103.0,1627.0,2123.0,45907.0,45907.0,2198.0,17613.0,17367.0,8111.0,45621.0,45907.0,20916.0,45832.0,37481.0
Beta catenin,26926.0,26919.0,8587.0,26926.0,1672.0,6545.0,2894.0,11722.0,6491.0,1229.0,18263.0,2597.0,10077.0,23896.0,21102.0,404.0,3569.0,14778.0,17742.0,26926.0,6223.0,26926.0,1271.0,26926.0,26913.0,21981.0,26926.0,7692.0,1916.0,17547.0,5184.0,1004.0,1187.0,26926.0,26926.0,1557.0,11573.0,11356.0,4849.0,26753.0,26926.0,13445.0,26895.0,21649.0
Ca,45924.0,45907.0,26926.0,22962.0,2777.0,11260.0,4286.0,19808.0,11466.0,1979.0,31854.0,4357.0,17964.0,41224.0,36504.0,633.0,6038.0,26066.0,30733.0,45924.0,9117.0,45924.0,2208.0,45924.0,45909.0,37957.0,45924.0,12098.0,2764.0,27444.0,8104.0,1628.0,2123.0,45924.0,45924.0,2198.0,17614.0,17369.0,8114.0,45638.0,45924.0,20921.0,45849.0,37497.0
CD11b,2777.0,2777.0,1672.0,2777.0,123.0,741.0,301.0,1265.0,692.0,142.0,1914.0,276.0,1119.0,2485.0,2207.0,53.0,376.0,1577.0,1851.0,2777.0,691.0,2777.0,148.0,2777.0,2777.0,2291.0,2777.0,817.0,168.0,1823.0,487.0,104.0,140.0,2777.0,2777.0,165.0,1168.0,1180.0,500.0,2759.0,2777.0,1344.0,2775.0,2287.0
CD11c,11260.0,11256.0,6545.0,11260.0,741.0,1544.0,1074.0,4979.0,2924.0,443.0,7976.0,1002.0,4592.0,10171.0,9118.0,179.0,1521.0,6473.0,7634.0,11260.0,2365.0,11260.0,598.0,11260.0,11258.0,9446.0,11260.0,3126.0,667.0,6904.0,1955.0,404.0,507.0,11260.0,11260.0,528.0,4377.0,4490.0,2060.0,11190.0,11260.0,5170.0,11245.0,9301.0
CD138,4286.0,4286.0,2894.0,4286.0,301.0,1074.0,294.0,1888.0,1091.0,254.0,2924.0,469.0,1558.0,3828.0,3376.0,67.0,638.0,2368.0,2856.0,4286.0,1189.0,4286.0,220.0,4286.0,4286.0,3499.0,4286.0,1353.0,388.0,3118.0,834.0,192.0,173.0,4286.0,4286.0,340.0,2061.0,2086.0,828.0,4262.0,4286.0,2400.0,4282.0,3451.0
CD16,19808.0,19799.0,11722.0,19808.0,1265.0,4979.0,1888.0,4369.0,4985.0,859.0,13793.0,1881.0,7886.0,17822.0,15848.0,282.0,2696.0,11343.0,13254.0,19808.0,4108.0,19808.0,992.0,19808.0,19803.0,16399.0,19808.0,5336.0,1201.0,11991.0,3459.0,730.0,898.0,19808.0,19808.0,973.0,7720.0,7728.0,3567.0,19688.0,19808.0,9171.0,19775.0,16231.0
CD20,11466.0,11460.0,6491.0,11466.0,692.0,2924.0,1091.0,4985.0,1574.0,430.0,8078.0,1083.0,4677.0,10384.0,9245.0,149.0,1629.0,6674.0,7717.0,11466.0,2233.0,11466.0,566.0,11466.0,11465.0,9583.0,11466.0,3029.0,698.0,6787.0,1942.0,371.0,522.0,11466.0,11466.0,552.0,4261.0,4352.0,2062.0,11417.0,11466.0,5187.0,11451.0,9462.0
CD209,1979.0,1979.0,1229.0,1979.0,142.0,443.0,254.0,859.0,430.0,70.0,1337.0,224.0,752.0,1759.0,1518.0,28.0,286.0,1098.0,1302.0,1979.0,481.0,1979.0,86.0,1979.0,1979.0,1592.0,1979.0,533.0,155.0,1326.0,370.0,77.0,78.0,1979.0,1979.0,162.0,878.0,904.0,375.0,1968.0,1979.0,1052.0,1976.0,1613.0
CD3,31854.0,31840.0,18263.0,31854.0,1914.0,7976.0,2924.0,13793.0,8078.0,1337.0,11296.0,3054.0,12868.0,28839.0,25685.0,466.0,4239.0,18320.0,21682.0,31854.0,6129.0,31854.0,1581.0,31854.0,31847.0,26648.0,31854.0,8357.0,1828.0,18643.0,5354.0,1138.0,1473.0,31854.0,31854.0,1391.0,11765.0,11769.0,5737.0,31682.0,31854.0,14174.0,31802.0,26336.0
CD31,4357.0,4355.0,2597.0,4357.0,276.0,1002.0,469.0,1881.0,1083.0,224.0,3054.0,245.0,1746.0,3943.0,3483.0,76.0,649.0,2498.0,2965.0,4357.0,935.0,4357.0,230.0,4357.0,4357.0,3618.0,4357.0,1147.0,291.0,2728.0,800.0,178.0,204.0,4357.0,4357.0,238.0,1737.0,1718.0,859.0,4337.0,4357.0,2068.0,4346.0,3566.0
CD4,17964.0,17956.0,10077.0,17964.0,1119.0,4592.0,1558.0,7886.0,4677.0,752.0,12868.0,1746.0,3750.0,16324.0,14581.0,276.0,2448.0,10508.0,12278.0,17964.0,3337.0,17964.0,907.0,17964.0,17959.0,15091.0,17964.0,4602.0,977.0,10449.0,2936.0,642.0,851.0,17964.0,17964.0,775.0,6484.0,6548.0,3293.0,17863.0,17964.0,7785.0,17935.0,14941.0
CD45,41224.0,41209.0,23896.0,41224.0,2485.0,10171.0,3828.0,17822.0,10384.0,1759.0,28839.0,3943.0,16324.0,18580.0,32982.0,579.0,5435.0,23561.0,27786.0,41224.0,8070.0,41224.0,2019.0,41224.0,41212.0,34248.0,41224.0,10825.0,2441.0,24417.0,7109.0,1457.0,1920.0,41224.0,41224.0,1919.0,15599.0,15407.0,7318.0,40975.0,41224.0,18634.0,41155.0,33846.0
CD45RO,36504.0,36489.0,21102.0,36504.0,2207.0,9118.0,3376.0,15848.0,9245.0,1518.0,25685.0,3483.0,14581.0,32982.0,14682.0,518.0,4866.0,20926.0,24737.0,36504.0,7153.0,36504.0,1788.0,36504.0,36494.0,30381.0,36504.0,9621.0,2140.0,21574.0,6248.0,1292.0,1698.0,36504.0,36504.0,1668.0,13731.0,13658.0,6581.0,36288.0,36504.0,16472.0,36443.0,30086.0
CD56,633.0,633.0,404.0,633.0,53.0,179.0,67.0,282.0,149.0,28.0,466.0,76.0,276.0,579.0,518.0,14.0,105.0,372.0,441.0,633.0,143.0,633.0,31.0,633.0,633.0,518.0,633.0,165.0,42.0,434.0,120.0,16.0,41.0,633.0,633.0,38.0,269.0,260.0,117.0,630.0,633.0,315.0,632.0,530.0
CD63,6038.0,6036.0,3569.0,6038.0,376.0,1521.0,638.0,2696.0,1629.0,286.0,4239.0,649.0,2448.0,5435.0,4866.0,105.0,467.0,3508.0,4086.0,6038.0,1315.0,6038.0,300.0,6038.0,6038.0,4977.0,6038.0,1684.0,398.0,3844.0,1128.0,231.0,282.0,6038.0,6038.0,316.0,2433.0,2486.0,1102.0,6001.0,6038.0,2892.0,6030.0,4988.0
CD68,26066.0,26054.0,14778.0,26066.0,1577.0,6473.0,2368.0,11343.0,6674.0,1098.0,18320.0,2498.0,10508.0,23561.0,20926.0,372.0,3508.0,7583.0,17562.0,26066.0,4945.0,26066.0,1284.0,26066.0,26059.0,21735.0,26066.0,6695.0,1503.0,15269.0,4404.0,936.0,1205.0,26066.0,26066.0,1161.0,9642.0,9593.0,4584.0,25920.0,26066.0,11570.0,26015.0,21579.0
CD8,30733.0,30719.0,17742.0,30733.0,1851.0,7634.0,2856.0,13254.0,7717.0,1302.0,21682.0,2965.0,12278.0,27786.0,24737.0,441.0,4086.0,17562.0,10469.0,30733.0,5988.0,30733.0,1529.0,30733.0,30727.0,25697.0,30733.0,8119.0,1821.0,18211.0,5241.0,1118.0,1442.0,30733.0,30733.0,1385.0,11531.0,11411.0,5550.0,30560.0,30733.0,13835.0,30687.0,25329.0
dsDNA,45924.0,45907.0,26926.0,45924.0,2777.0,11260.0,4286.0,19808.0,11466.0,1979.0,31854.0,4357.0,17964.0,41224.0,36504.0,633.0,6038.0,26066.0,30733.0,22962.0,9117.0,45924.0,2208.0,45924.0,45909.0,37957.0,45924.0,12098.0,2764.0,27444.0,8104.0,1628.0,2123.0,45924.0,45924.0,2198.0,17614.0,17369.0,8114.0,45638.0,45924.0,20921.0,45849.0,37497.0
