,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
Au,9915.0,19830.0,1008.0,19830.0,120.0,1002.0,13017.0,246.0,44.0,20.0,36.0,426.0,12.0,630.0,14592.0,0.0,19518.0,1737.0,25.0,19830.0,13.0,19830.0,11.0,19824.0,19765.0,2847.0,15983.0,0.0,302.0,10787.0,92.0,0.0,24.0,19830.0,19830.0,277.0,18201.0,12.0,52.0,18738.0,19830.0,660.0,19830.0,420.0
Background,19830.0,9915.0,1008.0,19830.0,120.0,1002.0,13017.0,246.0,44.0,20.0,36.0,426.0,12.0,630.0,14592.0,0.0,19518.0,1737.0,25.0,19830.0,13.0,19830.0,11.0,19824.0,19765.0,2847.0,15983.0,0.0,302.0,10787.0,92.0,0.0,24.0,19830.0,19830.0,277.0,18201.0,12.0,52.0,18738.0,19830.0,660.0,19830.0,420.0
Beta catenin,1008.0,1008.0,33.0,1008.0,8.0,59.0,696.0,19.0,1.0,0.0,0.0,29.0,0.0,28.0,757.0,0.0,986.0,96.0,2.0,1008.0,1.0,1008.0,1.0,1008.0,1005.0,135.0,851.0,0.0,18.0,574.0,6.0,0.0,1.0,1008.0,1008.0,15.0,935.0,0.0,4.0,969.0,1008.0,39.0,1008.0,30.0
Ca,19830.0,19830.0,1008.0,9915.0,120.0,1002.0,13017.0,246.0,44.0,20.0,36.0,426.0,12.0,630.0,14592.0,0.0,19518.0,1737.0,25.0,19830.0,13.0,19830.0,11.0,19824.0,19765.0,2847.0,15983.0,0.0,302.0,10787.0,92.0,0.0,24.0,19830.0,19830.0,277.0,18201.0,12.0,52.0,18738.0,19830.0,660.0,19830.0,420.0
CD11b,120.0,120.0,8.0,120.0,0.0,6.0,81.0,1.0,0.0,0.0,1.0,2.0,0.0,5.0,90.0,0.0,119.0,13.0,0.0,120.0,0.0,120.0,0.0,119.0,119.0,12.0,101.0,0.0,2.0,83.0,1.0,0.0,1.0,120.0,120.0,5.0,111.0,0.0,3.0,115.0,120.0,4.0,120.0,4.0
CD11c,1002.0,1002.0,59.0,1002.0,6.0,30.0,668.0,13.0,3.0,3.0,1.0,17.0,1.0,35.0,781.0,0.0,991.0,91.0,4.0,1002.0,1.0,1002.0,1.0,1002.0,997.0,152.0,817.0,0.0,24.0,578.0,5.0,0.0,1.0,1002.0,1002.0,18.0,938.0,1.0,7.0,953.0,1002.0,35.0,1002.0,16.0
CD138,13017.0,13017.0,696.0,13017.0,81.0,668.0,4400.0,178.0,23.0,14.0,22.0,286.0,8.0,412.0,9678.0,0.0,12827.0,1135.0,16.0,13017.0,7.0,13017.0,8.0,13015.0,12979.0,1855.0,10591.0,0.0,210.0,7245.0,65.0,0.0,16.0,13017.0,13017.0,188.0,12001.0,7.0,28.0,12366.0,13017.0,451.0,13017.0,279.0
CD16,246.0,246.0,19.0,246.0,1.0,13.0,178.0,3.0,0.0,0.0,0.0,7.0,0.0,11.0,186.0,0.0,242.0,19.0,1.0,246.0,0.0,246.0,0.0,246.0,246.0,32.0,204.0,0.0,1.0,141.0,1.0,0.0,1.0,246.0,246.0,5.0,229.0,0.0,3.0,231.0,246.0,8.0,246.0,9.0
CD20,44.0,44.0,1.0,44.0,0.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,37.0,0.0,44.0,6.0,0.0,44.0,0.0,44.0,0.0,44.0,44.0,8.0,34.0,0.0,0.0,26.0,0.0,0.0,0.0,44.0,44.0,0.0,42.0,0.0,1.0,38.0,44.0,0.0,44.0,1.0
CD209,20.0,20.0,0.0,20.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,20.0,1.0,0.0,20.0,0.0,20.0,0.0,20.0,20.0,2.0,16.0,0.0,0.0,14.0,0.0,0.0,0.0,20.0,20.0,0.0,18.0,0.0,1.0,18.0,20.0,0.0,20.0,0.0
CD3,36.0,36.0,0.0,36.0,1.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.0,36.0,6.0,0.0,36.0,0.0,36.0,0.0,36.0,35.0,8.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,36.0,36.0,2.0,34.0,0.0,1.0,33.0,36.0,1.0,36.0,2.0
CD31,426.0,426.0,29.0,426.0,2.0,17.0,286.0,7.0,0.0,0.0,0.0,7.0,0.0,8.0,292.0,0.0,410.0,26.0,0.0,426.0,1.0,426.0,1.0,426.0,423.0,48.0,349.0,0.0,2.0,215.0,2.0,0.0,0.0,426.0,426.0,6.0,385.0,0.0,3.0,404.0,426.0,20.0,426.0,19.0
CD4,12.0,12.0,0.0,12.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,12.0,2.0,0.0,12.0,0.0,12.0,0.0,12.0,12.0,2.0,8.0,0.0,0.0,10.0,0.0,0.0,0.0,12.0,12.0,1.0,11.0,0.0,1.0,10.0,12.0,0.0,12.0,1.0
CD45,630.0,630.0,28.0,630.0,5.0,35.0,412.0,11.0,3.0,1.0,1.0,8.0,1.0,12.0,475.0,0.0,625.0,62.0,1.0,630.0,0.0,630.0,0.0,629.0,625.0,95.0,500.0,0.0,10.0,345.0,8.0,0.0,1.0,630.0,630.0,13.0,575.0,2.0,3.0,592.0,630.0,15.0,630.0,16.0
CD45RO,14592.0,14592.0,757.0,14592.0,90.0,781.0,9678.0,186.0,37.0,13.0,28.0,292.0,10.0,475.0,5463.0,0.0,14396.0,1291.0,19.0,14592.0,9.0,14592.0,9.0,14590.0,14551.0,2142.0,11789.0,0.0,254.0,8158.0,73.0,0.0,20.0,14592.0,14592.0,209.0,13480.0,9.0,38.0,13846.0,14592.0,475.0,14592.0,293.0
CD56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD63,19518.0,19518.0,986.0,19518.0,119.0,991.0,12827.0,242.0,44.0,20.0,36.0,410.0,12.0,625.0,14396.0,0.0,9613.0,1719.0,25.0,19518.0,13.0,19518.0,11.0,19512.0,19454.0,2810.0,15716.0,0.0,302.0,10634.0,92.0,0.0,24.0,19518.0,19518.0,273.0,17920.0,12.0,50.0,18446.0,19518.0,642.0,19518.0,403.0
CD68,1737.0,1737.0,96.0,1737.0,13.0,91.0,1135.0,19.0,6.0,1.0,6.0,26.0,2.0,62.0,1291.0,0.0,1719.0,89.0,3.0,1737.0,2.0,1737.0,2.0,1736.0,1730.0,282.0,1399.0,0.0,36.0,1013.0,9.0,0.0,3.0,1737.0,1737.0,25.0,1601.0,1.0,6.0,1631.0,1737.0,63.0,1737.0,40.0
CD8,25.0,25.0,2.0,25.0,0.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,25.0,3.0,0.0,25.0,0.0,25.0,0.0,25.0,25.0,4.0,20.0,0.0,0.0,20.0,0.0,0.0,1.0,25.0,25.0,1.0,23.0,0.0,1.0,23.0,25.0,0.0,25.0,1.0
dsDNA,19830.0,19830.0,1008.0,19830.0,120.0,1002.0,13017.0,246.0,44.0,20.0,36.0,426.0,12.0,630.0,14592.0,0.0,19518.0,1737.0,25.0,9915.0,13.0,19830.0,11.0,19824.0,19765.0,2847.0,15983.0,0.0,302.0,10787.0,92.0,0.0,24.0,19830.0,19830.0,277.0,18201.0,12.0,52.0,18738.0,19830.0,660.0,19830.0,420.0
EGFR,13.0,13.0,1.0,13.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,13.0,2.0,0.0,13.0,0.0,13.0,0.0,13.0,13.0,2.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,13.0,13.0,0.0,12.0,0.0,1.0,10.0,13.0,0.0,13.0,0.0
Fe,19830.0,19830.0,1008.0,19830.0,120.0,1002.0,13017.0,246.0,44.0,20.0,36.0,426.0,12.0,630.0,14592.0,0.0,19518.0,1737.0,25.0,19830.0,13.0,9915.0,11.0,19824.0,19765.0,2847.0,15983.0,0.0,302.0,10787.0,92.0,0.0,24.0,19830.0,19830.0,277.0,18201.0,12.0,52.0,18738.0,19830.0,660.0,19830.0,420.0
FoxP3,11.0,11.0,1.0,11.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,11.0,2.0,0.0,11.0,0.0,11.0,0.0,11.0,11.0,2.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,11.0,11.0,0.0,9.0,0.0,1.0,8.0,11.0,0.0,11.0,0.0
H3K27me3,19824.0,19824.0,1008.0,19824.0,119.0,1002.0,13015.0,246.0,44.0,20.0,36.0,426.0,12.0,629.0,14590.0,0.0,19512.0,1736.0,25.0,19824.0,13.0,19824.0,11.0,9909.0,19759.0,2845.0,15980.0,0.0,302.0,10786.0,92.0,0.0,24.0,19824.0,19824.0,277.0,18196.0,12.0,52.0,18732.0,19824.0,660.0,19824.0,420.0
H3K9ac,19765.0,19765.0,1005.0,19765.0,119.0,997.0,12979.0,246.0,44.0,20.0,35.0,423.0,12.0,625.0,14551.0,0.0,19454.0,1730.0,25.0,19765.0,13.0,19765.0,11.0,19759.0,9851.0,2837.0,15934.0,0.0,302.0,10756.0,92.0,0.0,24.0,19765.0,19765.0,275.0,18144.0,12.0,52.0,18678.0,19765.0,657.0,19765.0,420.0
HLA-DR,2847.0,2847.0,135.0,2847.0,12.0,152.0,1855.0,32.0,8.0,2.0,8.0,48.0,2.0,95.0,2142.0,0.0,2810.0,282.0,4.0,2847.0,2.0,2847.0,2.0,2845.0,2837.0,217.0,2314.0,0.0,40.0,1680.0,14.0,0.0,2.0,2847.0,2847.0,47.0,2650.0,2.0,8.0,2697.0,2847.0,82.0,2847.0,51.0
HLA_Class_1,15983.0,15983.0,851.0,15983.0,101.0,817.0,10591.0,204.0,34.0,16.0,25.0,349.0,8.0,500.0,11789.0,0.0,15716.0,1399.0,20.0,15983.0,9.0,15983.0,6.0,15980.0,15934.0,2314.0,6497.0,0.0,248.0,8816.0,73.0,0.0,16.0,15983.0,15983.0,223.0,14685.0,9.0,32.0,15123.0,15983.0,549.0,15983.0,357.0
IDO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keratin17,302.0,302.0,18.0,302.0,2.0,24.0,210.0,1.0,0.0,0.0,0.0,2.0,0.0,10.0,254.0,0.0,302.0,36.0,0.0,302.0,0.0,302.0,0.0,302.0,302.0,40.0,248.0,0.0,6.0,188.0,0.0,0.0,0.0,302.0,302.0,1.0,292.0,0.0,1.0,289.0,302.0,9.0,302.0,2.0
Keratin6,10787.0,10787.0,574.0,10787.0,83.0,578.0,7245.0,141.0,26.0,14.0,25.0,215.0,10.0,345.0,8158.0,0.0,10634.0,1013.0,20.0,10787.0,9.0,10787.0,8.0,10786.0,10756.0,1680.0,8816.0,0.0,188.0,3081.0,43.0,0.0,20.0,10787.0,10787.0,154.0,9976.0,6.0,24.0,10246.0,10787.0,370.0,10787.0,216.0
Ki67,92.0,92.0,6.0,92.0,1.0,5.0,65.0,1.0,0.0,0.0,0.0,2.0,0.0,8.0,73.0,0.0,92.0,9.0,0.0,92.0,0.0,92.0,0.0,92.0,92.0,14.0,73.0,0.0,0.0,43.0,0.0,0.0,1.0,92.0,92.0,0.0,85.0,0.0,1.0,87.0,92.0,5.0,92.0,1.0
Lag3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPO,24.0,24.0,1.0,24.0,1.0,1.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,24.0,3.0,1.0,24.0,0.0,24.0,0.0,24.0,24.0,2.0,16.0,0.0,0.0,20.0,1.0,0.0,0.0,24.0,24.0,2.0,22.0,0.0,1.0,19.0,24.0,0.0,24.0,1.0
Na,19830.0,19830.0,1008.0,19830.0,120.0,1002.0,13017.0,246.0,44.0,20.0,36.0,426.0,12.0,630.0,14592.0,0.0,19518.0,1737.0,25.0,19830.0,13.0,19830.0,11.0,19824.0,19765.0,2847.0,15983.0,0.0,302.0,10787.0,92.0,0.0,24.0,9915.0,19830.0,277.0,18201.0,12.0,52.0,18738.0,19830.0,660.0,19830.0,420.0
P,19830.0,19830.0,1008.0,19830.0,120.0,1002.0,13017.0,246.0,44.0,20.0,36.0,426.0,12.0,630.0,14592.0,0.0,19518.0,1737.0,25.0,19830.0,13.0,19830.0,11.0,19824.0,19765.0,2847.0,15983.0,0.0,302.0,10787.0,92.0,0.0,24.0,19830.0,9915.0,277.0,18201.0,12.0,52.0,18738.0,19830.0,660.0,19830.0,420.0
p53,277.0,277.0,15.0,277.0,5.0,18.0,188.0,5.0,0.0,0.0,2.0,6.0,1.0,13.0,209.0,0.0,273.0,25.0,1.0,277.0,0.0,277.0,0.0,277.0,275.0,47.0,223.0,0.0,1.0,154.0,0.0,0.0,2.0,277.0,277.0,5.0,261.0,0.0,1.0,266.0,277.0,7.0,277.0,11.0
Pan-Keratin,18201.0,18201.0,935.0,18201.0,111.0,938.0,12001.0,229.0,42.0,18.0,34.0,385.0,11.0,575.0,13480.0,0.0,17920.0,1601.0,23.0,18201.0,12.0,18201.0,9.0,18196.0,18144.0,2650.0,14685.0,0.0,292.0,9976.0,85.0,0.0,22.0,18201.0,18201.0,261.0,8358.0,11.0,47.0,17213.0,18201.0,603.0,18201.0,379.0
PD-L1,12.0,12.0,0.0,12.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,12.0,1.0,0.0,12.0,0.0,12.0,0.0,12.0,12.0,2.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,12.0,12.0,0.0,11.0,0.0,1.0,10.0,12.0,0.0,12.0,0.0
PD1,52.0,52.0,4.0,52.0,3.0,7.0,28.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,38.0,0.0,50.0,6.0,1.0,52.0,1.0,52.0,1.0,52.0,52.0,8.0,32.0,0.0,1.0,24.0,1.0,0.0,1.0,52.0,52.0,1.0,47.0,1.0,2.0,46.0,52.0,3.0,52.0,1.0
phospho-S6,18738.0,18738.0,969.0,18738.0,115.0,953.0,12366.0,231.0,38.0,18.0,33.0,404.0,10.0,592.0,13846.0,0.0,18446.0,1631.0,23.0,18738.0,10.0,18738.0,8.0,18732.0,18678.0,2697.0,15123.0,0.0,289.0,10246.0,87.0,0.0,19.0,18738.0,18738.0,266.0,17213.0,10.0,46.0,8855.0,18738.0,625.0,18738.0,399.0
Si,19830.0,19830.0,1008.0,19830.0,120.0,1002.0,13017.0,246.0,44.0,20.0,36.0,426.0,12.0,630.0,14592.0,0.0,19518.0,1737.0,25.0,19830.0,13.0,19830.0,11.0,19824.0,19765.0,2847.0,15983.0,0.0,302.0,10787.0,92.0,0.0,24.0,19830.0,19830.0,277.0,18201.0,12.0,52.0,18738.0,9915.0,660.0,19830.0,420.0
SMA,660.0,660.0,39.0,660.0,4.0,35.0,451.0,8.0,0.0,0.0,1.0,20.0,0.0,15.0,475.0,0.0,642.0,63.0,0.0,660.0,0.0,660.0,0.0,660.0,657.0,82.0,549.0,0.0,9.0,370.0,5.0,0.0,0.0,660.0,660.0,7.0,603.0,0.0,3.0,625.0,660.0,14.0,660.0,24.0
Ta,19830.0,19830.0,1008.0,19830.0,120.0,1002.0,13017.0,246.0,44.0,20.0,36.0,426.0,12.0,630.0,14592.0,0.0,19518.0,1737.0,25.0,19830.0,13.0,19830.0,11.0,19824.0,19765.0,2847.0,15983.0,0.0,302.0,10787.0,92.0,0.0,24.0,19830.0,19830.0,277.0,18201.0,12.0,52.0,18738.0,19830.0,660.0,9915.0,420.0
Vimentin,420.0,420.0,30.0,420.0,4.0,16.0,279.0,9.0,1.0,0.0,2.0,19.0,1.0,16.0,293.0,0.0,403.0,40.0,1.0,420.0,0.0,420.0,0.0,420.0,420.0,51.0,357.0,0.0,2.0,216.0,1.0,0.0,1.0,420.0,420.0,11.0,379.0,0.0,1.0,399.0,420.0,24.0,420.0,8.0
